category,rating,label,text_,validity
Electronics_5,5,OR,one of the best earbuds for the price you pay,0
Electronics_5,5,OR,"works great,considering the price,just download the app (meshare) and enjoy.",0
Electronics_5,5,OR,Have used at many meetings and no issues at all.,0
Electronics_5,4,OR,Well made and inexpensive system worked perfect for our application.,0
Electronics_5,5,OR,Works great. The longer cable was just what I needed.,0
Electronics_5,4,OR,"Its barely fits the i7 cooling fans, but its good",0
Electronics_5,5,OR,I like the blue lights and it works really well.,0
Electronics_5,4,OR,Works as promised.  My garage looks more organized already.,0
Electronics_5,5,OR,Love my p-Touch - i label everything that doesn't move.,0
Electronics_5,5,OR,As I stated in my other reviews I'm very pleased,0
Electronics_5,4,OR,work great and hold a charge for a dozen uses,0
Electronics_5,5,OR,Excellent product. I would buy again if need would arise.,0
Electronics_5,5,OR,Awesome case. Case did a great job of protecting phone.,0
Electronics_5,4,OR,These are pretty decent batteries and the price is good.,0
Electronics_5,5,OR,I think they're working just right. I've seen some improvement.,0
Electronics_5,3,OR,"small doesn't last that long, but the price is decent.",0
Electronics_5,5,OR,"Great product, will fit with G Skill Trident RGB ram",0
Electronics_5,4,OR,Checks off all the boxes for a very inexpensive TV,0
Electronics_5,5,OR,"Been using this motherboard for months now, without any problems.",0
Electronics_5,5,OR,It is working as I expected.,0
Electronics_5,1,OR,Stopped working after only 28 days.  Can't recommend this.,0
Electronics_5,5,OR,"These cables are bulletproof, top quality and very well made.",0
Electronics_5,1,OR,"Waste of money, this stuff does not work as advertised.",0
Electronics_5,3,OR,"Works fine, bit very slow loading up and reading cd's.",0
Electronics_5,5,OR,Fit my spotting scope and tripod prefix very good product.,0
Electronics_5,5,OR,Fits my Kindle Fire perfectly!  What a great price!,0
Electronics_5,3,OR,It hard to find a signal that doesn't have static.,0
Electronics_5,1,OR,sent it back.. not the quality I was looking for,0
Electronics_5,3,OR,"It a bit flimsy, but works for the most part.",0
Electronics_5,5,CG,still working great.  just a little disappointed with the sound quality.  my only complaint is the,1
Electronics_5,5,CG,These worked great would recommend this itemGreat Product!Very good quality.Nice little speaker! Works great,1
Electronics_5,5,CG,"Excellent Product.  Has already been used by an Amazon reviewer.  Also, it's been used",1
Electronics_5,5,CG,"Best radio I have ever owned. The quality is amazing.

The only reason I gave it",1
Electronics_5,5,CG,Works as is even though it has the same specs.works great.Nice little speaker! Works great,1
Electronics_5,5,CG,You get what you pay for. The quality is good but it's not great.Very nice.,1
Electronics_5,5,CG,these rails are so rail-y.  I don't know why I didn't make a purchase,1
Electronics_5,5,CG,I love not having to go to the gym and try to figure out how to fix a problem.,1
Electronics_5,1,CG,THIS SCREEN PROTECTOR IS SMALLER AND DOES NOT CAUSE A TURN ON,1
Electronics_5,5,CG,Quality is GOOD. Purchase this if you need an external HDD for your computer.This is a great,1
Electronics_5,5,CG,"Good for my 150-600, snug fit, and the materials. I will keep this for the",1
Electronics_5,5,CG,Great Backpack!  My son loves it and the materials are good.  He loves the way,1
Electronics_5,5,CG,This is amazing. Works amazing. Not a huge fan of static but it works for me.,1
Electronics_5,5,CG,Used this during a trip and it worked fine.  I will keep my review in order to share,1
Electronics_5,5,CG,really good. pretty snug on the back and the cord is thick enough to make it hard to slide,1
Electronics_5,5,CG,"Works for adding a 3rd party transmitter, as well as a 4th party transmitter.

",1
Electronics_5,5,CG,These are the best wireless speakers I have ever used. I will keep my review for a couple months,1
Electronics_5,5,CG,"One of my favorite SanDisk cards. The only problem is that it comes with a hard drive,",1
Electronics_5,4,CG,Love these little bags for my wife and she loves them.  She also loves the fact that they,1
Electronics_5,5,CG,Perfect size and rugged.  Not an easy case to break but it fits my iPad perfectly. ,1
Electronics_5,4,CG,"Sounds great for the price, and it's an excellent value for the money.",1
Electronics_5,5,CG,"Lost this guy so it doesn't work with my phone.

If you have a larger speaker",1
Electronics_5,5,CG,"Cheap, quiet..... what more do you need?  Great sound for the price!  I",1
Electronics_5,4,CG,I don't like the charger. I don't like the fact it's only 2.,1
Electronics_5,3,CG,"Alot of cool pieces. But, it's a very comfortable fit.  If you have a",1
Electronics_5,5,CG,Good speakers bought to replace the ones I bought.  I will keep my Sony in my collection.,1
Electronics_5,4,CG,"Great price, works well to control volume and volume controls. works great.",1
Electronics_5,4,CG,"packaged well, comes with all the necessary adapters.  The included adapter comes with a small screw",1
Electronics_5,5,CG,Sturdy and solid - plenty of room for the camera. I also love that it's been powered,1
Electronics_5,5,CG,"Fantastic. 2 years later, and it still works fine.  I will keep this in",1
Electronics_5,3,CG,"Its ok, but it does not have the quality of a good lens.",1
Electronics_5,5,CG,"very nice step up ring, and it feels very sturdy. I will keep my eyes peeled for the",1
Electronics_5,5,CG,"works perfect. maybe a little more bulky, but it works.

If you have a larger",1
Electronics_5,5,CG,"Works great for my side panel. The only problem is that it's not really a stereo, but",1
Electronics_5,5,CG,"Hey, for twenty bucks can't go wrong, the materials are good, and the quality is outstanding",1
Electronics_5,5,CG,Very sturdy. Perfect for covering a bulky lens with a protective case.  The only reason I gave,1
Electronics_5,5,CG,My son used this for a couple of years and it has held up well. I have one broken,1
Electronics_5,5,CG,Awesome little flash drive that holds an entire HD movie. I also love that it's been powered by,1
Electronics_5,4,OR,Fits nicely but the front plastic sometimes comes off upon impact.,0
Electronics_5,5,OR,My second one. Hope it is as good as the first.,0
Electronics_5,1,OR,Did not work for my Samsung Galaxy S3. Had to return.,0
Electronics_5,5,OR,Absolutely awesome Mic. I make hundreds of videos. Awesome. Please bye.,0
Electronics_5,4,OR,Good product. Setup was a little difficult. Sound is very tinny.,0
Electronics_5,5,OR,Bought these a while ago and they are still going great!,0
Electronics_5,5,OR,"Love these. Use them for anything touch-screen active: Kindle, iPhone, computer.",0
Electronics_5,3,OR,was a gift but was returned  he bought one too,0
Electronics_5,5,OR,Hit the spot. Needs more fan headers but a stable performer.,0
Electronics_5,5,OR,surprised these are still around.  Glad to have gotten it,0
Electronics_5,2,OR,"It's not so friendly, but you get what you pay for",0
Electronics_5,4,OR,Fits and looks great. Have difficulty touching screen on corners though.,0
Electronics_5,5,OR,Does the job! I planted mine and it looks pretty awesome,0
Electronics_5,1,OR,"Did not work for me. Ineffective, poor design and horrible instructions.",0
Electronics_5,5,OR,"Liked everything but the brush, it was cheap and fell apart,",0
Electronics_5,5,OR,Identical OEM replacement for my HP Envy 15 laptop. Works perfect.,0
Electronics_5,5,OR,Very soft and you can wear them for hours without irritation.,0
Electronics_5,5,OR,"Shipped fast, worked with my HP 15-f111dx notebook with no problem!",0
Electronics_5,5,OR,I'll look at Anker products next time I need a hub.,0
Electronics_5,4,OR,They are what they claim to be.  End of story.,0
Electronics_5,5,OR,"I love it, the screen is amazing and programs open instantaneously.",0
Electronics_5,5,OR,Great sound. Great microphone. Connects with no problem. Excellent battery life.,0
Electronics_5,4,OR,I have had this for quite some time and works great.,0
Electronics_5,5,OR,They have worked better than expected.  Good value and quality;,0
Electronics_5,5,OR,"Wow, little fan moves air well and really quite.",0
Electronics_5,5,OR,Very pretty and offers great protection . My son loves it!,0
Electronics_5,5,OR,Great sound and holds a charge very well. Definitely would recommend.,0
Electronics_5,5,OR,Great Binoculars....small enough to carry in a purse and great viewing.,0
Electronics_5,5,OR,Works great. I am able to use my old monitor still.,0
Electronics_5,5,OR,I drove 100 miles an hour  And it stayed on,0
Electronics_5,5,OR,Nice fit.  Safe rubbery feel while not being to large.,0
Electronics_5,4,OR,This is the right one for old model Sony Camcorder .,0
Electronics_5,4,OR,Solid well made stand - Bought another one for my wife.,0
Electronics_5,5,OR,Just replace my old ones. No holes just screw them in.,0
Electronics_5,5,OR,Item was as described and appeared to be of good quality.,0
Electronics_5,4,OR,a few problems but so far customer service has been great.,0
Electronics_5,5,OR,"great mouse, durable, fast and has all the functions you need.",0
Electronics_5,5,OR,Put my music on to use in my truck. Works great.,0
Electronics_5,1,CG,Didn't work with my foscam.  The only way to fix it was to use,1
Electronics_5,5,CG,Very Good. It Was Very Good. The only problem is that it doesnt turn on the screen when,1
Electronics_5,5,CG,It transfers data via cable and has the capability to connect to a computer that is not connected to the,1
Electronics_5,5,CG,Very easy to install and use. The only problem is that it takes a little getting used to.,1
Electronics_5,5,CG,"Happy with product, using it daily.Great Product!Very good quality.Nice little speaker! Works",1
Electronics_5,5,CG,"Insert for my photography equipment.  The only problem is that it's not really a stereo, but",1
Electronics_5,4,CG,"Just about as fast as the ones I bought, and I'm not sure if I would have purchased",1
Electronics_5,4,CG,"OK,slower than the larger ones. The only problem is that it's not really a stereo",1
Electronics_5,5,CG,"Great Headset for anyone on a budget, with the exception of a few who have a large head",1
Electronics_5,2,CG,"I will have to return this item and buy another one.

If you have a larger head",1
Electronics_5,5,CG,It really helps having lighted up the whole room.  I also love that it's been powered,1
Electronics_5,5,CG,"Second one I buy... They are a little pricey, but I will keep them for the next one",1
Electronics_5,4,CG,"Nice fit. Well constructed.  Not bulky, just very comfortable.  Also, the external hard",1
Electronics_5,5,CG,"It converts ac to DC.. Not an easy task, but I did it for my computer and it",1
Electronics_5,5,CG,Great cam. Setup inside and out. The only problem is that it takes forever to connect to the,1
Electronics_5,4,CG,"Reorder all the time, and it's a very comfortable fit.  I have a large one",1
Electronics_5,5,CG,"Tons of space and a nice interface, but the sound is not as good as the other speakers",1
Electronics_5,3,CG,"Not my favorite sound for the money, but it is good enough.

The only downside is",1
Electronics_5,3,CG,OK speakers if you do not have the proper materials. I will not recommend these speakers to anyone.,1
Electronics_5,5,CG,"Excelent, i was bouth one, and it was the best i've ever used,",1
Electronics_5,5,CG,Excellent option. It works very well. The only problem is that it takes a while to get used,1
Electronics_5,5,CG,"I have this on cell phone and it does the job.

If you have a larger speaker",1
Electronics_5,5,CG,the stand is really high quality.) The only problem is that it's kind of hard to hold.,1
Electronics_5,2,CG,"Feel apart very quickly after using it, the only thing I did not like is the screen has a",1
Electronics_5,5,CG,"Outstanding leather Sleeve for I-pad, an I-Pad and a Mac.

",1
Electronics_5,5,CG,"I use it to hold my iPod and the iPod Nano.

The only reason I gave it",1
Electronics_5,5,CG,Love it. Get great reception. It's an inexpensive and good lens.,1
Electronics_5,5,CG,A bit smaller than the Canon EOS Rebel T4i but still fits my Canon EOS Rebel,1
Electronics_5,3,CG,"one of the buttons broke, and the case is a good indicator.

The only downside is",1
Electronics_5,3,CG,Nice scenery idea on the web. The only problem is that it's not really a screen protector.,1
Electronics_5,3,CG,Each charger lasts through about a month and the battery is good enough to charge my Kindle Fire 4.,1
Electronics_5,5,CG,works great on smooth floors. I love the feel of the metal around the edges.,1
Electronics_5,5,CG,I love these earphones.  They have the quality and sound of a lot of other brands.,1
Electronics_5,5,CG,"Works perfectly, no better way to set up an external HDD.

If you have a SATA",1
Electronics_5,5,CG,"A great little case, everything looks great and the materials are good.  I have a few of",1
Electronics_5,5,OR,Excellent SSD for my HTPC. Super fast and great buy at $50.,0
Electronics_5,5,OR,"Fits perfect. No issues,  no complaints. Good quality.  Doesn't dissapoint.",0
Electronics_5,5,OR,Works great for my pc dedicated to Karaoke on our theater system.,0
Electronics_5,5,OR,Very good as long as your computer has Bluetooth 3 or higher...,0
Electronics_5,5,OR,"This is exactly what I was looking for. Nice color, good case.",0
Electronics_5,4,OR,Good basic case with pretty good stand capabilities for the price range.,0
Electronics_5,5,OR,"great light, super bright and its color rating is damn near perfect.",0
Electronics_5,2,OR,"not a bad amp, could be better. output is mediocre at best.",0
Electronics_5,5,OR,Very happy with adapter.  Easy to set up.  Good range.,0
Electronics_5,5,OR,No problem so far. They all checked good on my battery checker.,0
Electronics_5,5,OR,This is a very nice little case and I love the owls!,0
Electronics_5,2,OR,The first set was dead on delivery. Second is working for now.,0
Electronics_5,1,OR,The headphone arrived with left speaker broken. Left side is completely dead.,0
Electronics_5,4,OR,"I like it very well, but it doen;t have any preset buttons.",0
Electronics_5,5,OR,A simple cable. Just what I was looking for. Works just fine.,0
Electronics_5,5,OR,Got as gift for son's phone - well made - great protection,0
Electronics_5,5,OR,Got this original apple smart cover for a client. She loves it.,0
Electronics_5,5,OR,"I love JBL flip3, good sound good bass, I will buy again.",0
Electronics_5,5,OR,Works as advertised.  Great speed for taking videos with Nikon DSLR.,0
Electronics_5,5,OR,Works great and is faster then what i an used to seeing.,0
Electronics_5,5,OR,Great product! Put into my first build. I'm pleased with the results.,0
Electronics_5,5,OR,Worked just fine and seemed to help keep laptop a little cooler.,0
Electronics_5,5,OR,"Best USB drive there is. Solid, tough, fast, reliable, and beautifully designed!",0
Electronics_5,3,OR,"my fault, i bought the wrong thing. then product is probably good.",0
Electronics_5,4,OR,I'm partial to Garmin for gps products...great to have on the road.,0
Electronics_5,5,OR,"Perfect simple remote to control my TV, DVD, and ROKU. Unbeatable value.",0
Electronics_5,1,OR,Stopped working after less than a year.  Don't waste your money.,0
Electronics_5,5,OR,"Great product, perfect size fore a guest bed room - good price",0
Electronics_5,5,OR,This cable really makes the connection for me. Nice and thick too.,0
Electronics_5,5,OR,Very easy install and seems to work well with Dragon Naturally Speaking.,0
Electronics_5,5,OR,Realy love it.  Did wat it says and so much more.,0
Electronics_5,5,OR,It has been 4 months and it still works like a champ.,0
Electronics_5,4,OR,"Great, I only wish that you could roll in the entire wire.",0
Electronics_5,3,OR,Had to pull one end out a little bit to make connection,0
Electronics_5,5,OR,"Gets very warm if you plug in multiple devices, otherwise works great.",0
Electronics_5,5,CG,Nice product for the money.  I love the feel of the lens.  The only thing that,1
Electronics_5,5,CG,"Brilliant.  Much smaller than the ones I bought, which I also love, and the",1
Electronics_5,5,CG,"Love it.!!! Of all the things I love about the sound of this speaker, it's the",1
Electronics_5,5,CG,Fabulous - easy to set up and easy to use. I will keep my iPad in this bag,1
Electronics_5,2,CG,"didn't quite sit flat on the table, but it worked perfectly.  I just got this one",1
Electronics_5,5,CG,Works just like the adapter that came with the camera. I also love that it's been one of,1
Electronics_5,3,CG,"Arrived on time, well poackaged.  I love the materials and the construction. ",1
Electronics_5,1,CG,The Speakers Do Not Fit My iPod The Speakers DO NOT Fit My iPod The Speakers DO,1
Electronics_5,5,CG,"does what it says it will do, and it is a great product for the price.",1
Electronics_5,5,CG,"Great system. Easy to install and has the quality to boot.

The only reason I gave",1
Electronics_5,5,CG,Needed these for a tight fit. The only problem is that they are too small for my desk,1
Electronics_5,5,CG,Works great controlling my Raspberry Pi. The only problem is that it's only 2.,1
Electronics_5,5,CG,"Nice sound, easy to install, and the quality is good.

The only reason I gave",1
Electronics_5,5,CG,"fits like a glove!
I used this to make an acoustic speaker for a friend who is a",1
Electronics_5,2,CG,"The left channel went out and the right channel went in.

The only reason I ordered this",1
Electronics_5,5,CG,Currently supporting a 65inch curved display. The only problem is that it's only a 40 inch one,1
Electronics_5,5,CG,"Used it for my wireless router. The only problem is that it's not really a router, but",1
Electronics_5,5,CG,Cannot the difference between this and a professional quality product. works great. Nice little speaker.,1
Electronics_5,5,CG,Fantastic device that works perfectly. I love the feel of the buttons.,1
Electronics_5,5,CG,Very good. I use this on my Macbook Pro. I also love that it's been used,1
Electronics_5,5,CG,"Very cool. No more wires. Not an issue with the sound.

The only reason I",1
Electronics_5,1,CG,not worth the money. not what I expected.Worst item in the world for the price.,1
Electronics_5,5,CG,"Nice Product.
The sealer is a little too wide and tight for my liking, but I",1
Electronics_5,5,CG,Received package ahead of schedule.  I love the materials.  The zipper is a little loose,1
Electronics_5,5,CG,"Perfect fit to my laptop, it feels good and comfortable.

The only reason I gave it",1
Electronics_5,5,CG,Great grills!  Would buy again. Great Product!Very good quality.,1
Electronics_5,5,CG,Love these track balls.  They have the quality of a trackball.  They are a solid,1
Electronics_5,4,CG,"Received product as expected.  Not an easy case to put on, but it is well made",1
Electronics_5,5,CG,Hard to set up until I have the system running. I will update this review if I find the,1
Electronics_5,5,CG,"Everything as described. No smell, no odor, no odor. I will keep this for the next",1
Electronics_5,5,CG,"This battery works very well, and has the quality of a good charger.",1
Electronics_5,5,CG,"Wow.. What bang for the buck. The quality is amazing.

The only reason I gave",1
Electronics_5,5,CG,"Makes my wall look nice and has the quality to it.

The only reason I gave",1
Electronics_5,4,CG,Good box. Connection terminals are nice. The only problem is that it comes with a small screwdriver,1
Electronics_5,5,OR,the build quality was nice and had everything i needed for the build.,0
Electronics_5,5,OR,Fantastic sound and clarity for such a little speaker. Bluetooth works great too!,0
Electronics_5,5,OR,Amazing microchip! I take my go pro everywhere and the quality is awesome.,0
Electronics_5,5,OR,"Shipped quick, looks good, works as advertised. Amazon always comes thru. . .",0
Electronics_5,4,OR,Very nice lens and a useful range (10-18) for the Canon APS-C sensors.,0
Electronics_5,5,OR,Really cleaned up my desktop by eliminating an long cable.  Works perfectly.,0
Electronics_5,5,OR,Works wonderfully.  Switches quickly and flawlessly with all of my extra devices.,0
Electronics_5,5,OR,excellent tv bright colors and best of all read MKV files by usb,0
Electronics_5,5,OR,Small and easy to carry in by brief case with my MacBook Pro.,0
Electronics_5,5,OR,Exactly what I needed and as listed.  And at a great price.,0
Electronics_5,5,OR,Love the multi region dvd player will be ordering at least two more,0
Electronics_5,5,OR,Works with cat5e. I'm glad that you it also had a IR extender.,0
Electronics_5,4,OR,Good quality product. I mostly transfer files to it of 1GB or less.,0
Electronics_5,4,OR,High quality case. Its on the heavier side but the quality is nice.,0
Electronics_5,4,OR,Not as substantial as I would have selected but adequate for my job,0
Electronics_5,1,OR,it works like a champ. i love it. thinking about getting a third,0
Electronics_5,3,OR,"Worked pretty good for a while, doesn't cost much for an old computer",0
Electronics_5,3,OR,"Great product for great price.
You can also use this on your Raspberry PI.",0
Electronics_5,5,OR,My 6 year daughter has been begging me for this for a while!,0
Electronics_5,4,OR,needed a little judicious sanding to smooth out mold spots but works fine,0
Electronics_5,5,OR,it's great to have 32' USB extension at hand. works well so far.,0
Electronics_5,4,OR,"Great fit & excellent sound.  Would prefer thicker, more durable sound cable.",0
Electronics_5,5,OR,Quality build..as the newer sigma lenses are known for .snappy focusing..nice walkabout lens.,0
Electronics_5,5,OR,Everything included; worked as advertised.  MUCH better than using flashdrives or DVDs.,0
Electronics_5,5,OR,Awesome - rock solid storage for use with video footage.,0
Electronics_5,1,OR,"Didn't fit my 1991 chevrolet Blazer S10, even when it said it would.",0
Electronics_5,1,OR,"They fit way too tight, hurt my ears. Returned and received a refund.",0
Electronics_5,5,OR,"Just what was needed to finish a security project, good delivery, good price.",0
Electronics_5,5,OR,Fantastic product - Great and fast delivery - Quality  and perfect Delivery,0
Electronics_5,5,OR,"Solid plastic, cheap price. Worked well for both flashes and led light panels.",0
Electronics_5,5,OR,"great router, easy to set up and use. Really helped my whole network",0
Electronics_5,1,OR,Firmware problem!!!!! that has not been fixed and no solution for new firmware,0
Electronics_5,5,OR,Quite with lots of power.  I hope this lasts a long time.,0
Electronics_5,5,OR,This works very nice and I haven't had any connection issues so far.,0
Electronics_5,5,CG,"Much better performance than the old ones, with the exception of a minor bump in the bass response.",1
Electronics_5,4,CG,"initial ad said it came with an AC adapter, which I did not need. I was just using",1
Electronics_5,5,CG,Great savings compared to the $200+ shipping cost.works great.Nice little speaker! Works great,1
Electronics_5,5,CG,tried a bunch that didn't work. The only one worked was a lot of slow motion blur,1
Electronics_5,3,CG,"Not as fast as I expected. The only problem is that it's not really a stereo, but",1
Electronics_5,5,CG,"Pain to get it on, but I am very pleased with it.

The only downside is",1
Electronics_5,5,CG,"Just as described.  Ordered it and it works fine.  Also, it's been a",1
Electronics_5,5,CG,"Simple, yet effective. Has everything I need and the price is right.  I have a few",1
Electronics_5,5,CG,No brainier if you want a more professional sounding sub. I will admit that I have been using,1
Electronics_5,3,CG,"Another foot or two wouldn't go far enough.  Not sure if it's just the screen,",1
Electronics_5,4,CG,"good for kids laptop and it has the quality to it.

The only reason I gave it",1
Electronics_5,5,CG,"Great for travel when sometimes I need it.  Not too big or too small, but fits.",1
Electronics_5,5,CG,"My wife uses it all the time and she loves it.

If you have a larger head",1
Electronics_5,5,CG,Does what it says. the mic has the quality to sound good.  If you have a full,1
Electronics_5,5,CG,Works great for my raspberry pi. The only problem is that it doesnt turn on the screen when you,1
Electronics_5,1,CG,The product did not install properly. The only way to fix it was to install the drivers and install,1
Electronics_5,5,CG,Have added this product to my wishlist.  I've also purchased this for a local store.,1
Electronics_5,5,CG,"This device allows me to use my iPad with the touch of a finger, just as I do with",1
Electronics_5,5,CG,"Pricey, but work and fit perfect. The only problem is that it's not really a stereo",1
Electronics_5,5,CG,Worked in Debian Linux out of the box.  I've now installed it on a Mac and,1
Electronics_5,3,CG,"Screen is fine, good luck. It's an inexpensive and good lens.",1
Electronics_5,5,CG,Great product perfect for the price. The only problem is that it doesnt turn on the screen when you,1
Electronics_5,5,CG,"So far so good! Works great. The only problem is that it's not really a stereo,",1
Electronics_5,5,CG,Works great right out of the box and the only thing I didn't like is the screen protector.,1
Electronics_5,4,CG,A great camera. The share function is nice. It is a little noisy but not too noisy.,1
Electronics_5,5,CG,Great and cheap when i use it and i feel like i will love it. I have one in,1
Electronics_5,5,CG,Great product for the price.  I love the feel of the lens.  The only thing that,1
Electronics_5,3,CG,The display could be better.  I don't know.  But I'm not sure what the,1
Electronics_5,3,CG,Battery life is approximately 4hours.  I have an iPod touch 2nd gen that is about 4,1
Electronics_5,1,CG,"Did not fit the ipad, it was too long. I will return this product.",1
Electronics_5,5,CG,"Easy, clean connection. Didn't crowd out my speakers. Overall a good purchase.",1
Electronics_5,4,CG,Don't use it much but it has the quality and sound of a lot of other headphones. ,1
Electronics_5,5,OR,Much more durable than the corresponding Apple case for a fraction of the price.,0
Electronics_5,1,OR,Camera is garbage. Good reviews are fake. Old Chinese trick that doesn't fly anymore.,0
Electronics_5,1,OR,So cheaply made it isn't even worth it to out it on ur phone,0
Electronics_5,5,OR,Quick and easy performance upgrade at a great price.  Would recommend to others,0
Electronics_5,5,OR,Fast shipping. Screen protector came with an installation kit. Easy to put on device.,0
Electronics_5,5,OR,I have used Sparin proctectors before and never have had a problem with them.,0
Electronics_5,1,OR,Seems sturdy enough but LEDs and USB ports stopped working after about a month.,0
Electronics_5,5,OR,Great product works excellent for my media player fast and smooth great quality service,0
Electronics_5,5,OR,Great replacement for my failing one. I run four monitors on two graphics cards.,0
Electronics_5,5,OR,Great product. Price exceptional. Don't wait...buy the thing now. You will not be disappointed.,0
Electronics_5,3,OR,the iPad mini and keyboard would not stay connected. I had to return it.,0
Electronics_5,5,OR,I'm very pleased with my purchase and would definitely recommend this product to others.,0
Electronics_5,5,OR,This mount was so easy to install. It was for my 55 inch TV..,0
Electronics_5,5,OR,"the flow meter is excellent, didn't use the thermometer, glove nice under UV light",0
Electronics_5,5,OR,"No complaints, does exactly what it should.

Pins are tight too, so no loose connections.",0
Electronics_5,2,OR,This speaker stopped working and now it doesn't turn on so I'm returning it,0
Electronics_5,5,OR,very compact and fits my devices snuggly so i don't worry about losing them,0
Electronics_5,5,OR,I like having black and white as well as different sizes to choice from.,0
Electronics_5,3,OR,"this works about half of the time , does not support apple products either",0
Electronics_5,5,OR,I super love these ...the sound is great and phone conversations are so clear.,0
Electronics_5,5,OR,5 stars for functionality but to big for my purpose. Very nice case though.,0
Electronics_5,5,OR,Awesome sound for the price. Bought 3 more for  my wife and kids.,0
Electronics_5,5,OR,We got this for our son for his leap pad 2 he loves it,0
Electronics_5,2,OR,When you zoom in all the way you can see the hood in photo,0
Electronics_5,4,OR,Does the trick.  Nothing fancy.  For the price you can't beat it.,0
Electronics_5,4,OR,they are SD cards at a good price. what else is there to say.,0
Electronics_5,3,OR,"Didn't get the 18 mile range, but works OK for a mile or so.",0
