category,rating,label,text_,validity
Books_5,5,OR,Transaction was great! Iteam was a hit! Thanks so much!,0
Books_5,4,OR,Interesting and different perspective of slaves utilizing the Underground Railroad.,0
Books_5,4,OR,The whole shopaholic series is a funny and fast read.,0
Books_5,5,OR,Great story.  I have already downloaded the second book.,0
Books_5,5,OR,Who doesn't love Pete?  This is another great book!,0
Books_5,5,OR,Wonderful book - information for all - not just teens.,0
Books_5,5,OR,Marcus Borg's spirituality reflects my own on the pilgrim path.,0
Books_5,4,OR,"Very good book.  Easy to read, lots of details.",0
Books_5,5,OR,I enjoyed reading and all the various plots and subplots,0
Books_5,5,OR,I bought this for Christmas Eve. Love the vintage illustrations!,0
Books_5,5,OR,Read all of these. Held my interest in every book.,0
Books_5,5,OR,Excellent well written trilogy that keeps you in suspense throughout,0
Books_5,5,OR,I like you very much take some getting used to,0
Books_5,5,OR,"One of the Highland Guard series. Romantic,funny and awesome characters.",0
Books_5,3,OR,Was disappointed in this book hard for me to follow,0
Books_5,5,OR,Easy to read instructions!!  I already crochet three cats.,0
Books_5,5,OR,Great books for kids and adults to read with them.,0
Books_5,5,OR,It's a dry graduate level text. Rent if you can,0
Books_5,4,OR,Good story. Good book. Jennifer Ryan consistently writes great books.,0
Books_5,5,CG,Very nice book of meditations.  I love the way it explains how to make a meditation and,1
Books_5,4,CG,This was a really interesting book. The characters were well developed and the plot was well written.,1
Books_5,4,CG,"Another good book by Jeff Probst, with lots of good history.

The book has a",1
Books_5,5,CG,reading....and rereading...Dyer's books always seems to have the same formula: A cold,1
Books_5,5,CG,Loved the movie so much...I have read the movie and I will keep reading it!Very,1
Books_5,3,CG,"it's good, but thought it was an easy read.  I will admit that I didn't",1
Books_5,5,CG,"Captivating plot,  Good development,  The characters are well developed and  believable.",1
Books_5,5,CG,EXCELLENT NARRATIVE OF THE BATTLE FOR THE TEXAS.,1
Books_5,4,CG,"The surprise ending was great, and I thought the ending was a little more predictable.",1
Books_5,5,CG,Gorgeous artwork.  Great for a book club.  Not for a book club. ,1
Books_5,3,CG,OK if you haven't something else to read by now. I will admit that I have been reading,1
Books_5,4,CG,Good book to listen too.I love the writing. I read it for my students and they loved,1
Books_5,5,CG,Another great mystery by Mary Ann. The characters are well developed and believable. The writing is just as,1
Books_5,5,CG,All Cornwell's novels are great. I love the way they are written.,1
Books_5,5,CG,Very good I only wonder what happens next. I wonder if anyone will read this book.,1
Books_5,5,CG,"I can't wait for his next book, and hope he has a nice happy ending!Very good",1
Books_5,4,CG,"If you like Clive Cussler's books, you'll love this one.",1
Books_5,5,CG,Very interesting read.  It was an easy read and a good read.  I would recommend it,1
Books_5,5,CG,"Always a fan of Tana, I couldn't put this one down.",1
Books_5,3,CG,It was interesting but not enough to make me feel like I was reading this book.,1
Books_5,5,CG,Great summer read especially while reading an academic book.  I will keep my eyes peeled for the next,1
Books_5,2,CG,"What monster writes a book that has the potential to make you cry?

The premise of the",1
Books_5,3,CG,I personally prefer the Spenser style of writing.  The characters are complex and well developed. ,1
Books_5,4,CG,"it's a tough subject, this book has the potential to make you cry.",1
Books_5,4,OR,"Held interest, good plot. Slang was a bit hard to follow.",0
Books_5,4,OR,Enjoyed reading the book. Would recommend to readers of LRRP history,0
Books_5,4,OR,David did a pretty good job but he is no SL.,0
Books_5,4,OR,Never disappointed reading Grisham. Always exciting and hard to put down,0
Books_5,5,OR,This story was well written and one I couldn't put down.,0
Books_5,4,OR,"Well laid out story line.  I enjoyed the book.

Thank you.",0
Books_5,4,OR,I buy these books for my son.. He loves them all...,0
Books_5,5,OR,"Love the Scottish series, men were men and oh what men!",0
Books_5,5,OR,"I like the Captain Lacey mysteries, the period description is interesting.",0
Books_5,3,OR,Good story but they are all running together at this point.,0
Books_5,5,OR,Loved how they broke each culture into its own chapter.,0
Books_5,4,OR,Good read. Already reading the second book.,0
Books_5,5,OR,"A ""count your blessings"" beautifully written story with an exceptional ending.",0
Books_5,5,OR,"A awesome page turner - beautifully written, a great historical novel.",0
Books_5,4,OR,Many of Sun Tzu's lessons are both timeless and universally applicable.,0
Books_5,4,OR,"I loved the suspense, will look forward to the final installment",0
Books_5,5,OR,My favorite author did it again in this tale of Mitford,0
Books_5,5,OR,A wake up call to get real with the coming future.,0
Books_5,5,OR,Anothergreat book by Jan Karon.  Love this series of books.,0
Books_5,5,OR,The best Middle-Earth encyclopedia you can buy.  It has everything.,0
Books_5,1,OR,I read every thing he writes  one of my favorites.,0
Books_5,5,OR,One of the best Sci Fi compendiums from the classic age.,0
Books_5,5,OR,Very insightful!  Helps me to understand some relatives of mine!,0
Books_5,5,OR,enjoyed reading the Charlie the Ranch Dog books to our grandchildren,0
Books_5,5,CG,I really enjoyed this book.  The characters were well developed and the plot was well written. ,1
Books_5,5,CG,Good old fashion book. Gives a real insight into the lives of women. This is a must,1
Books_5,3,CG,"Typically good and therein lies the problem, as the author explains it.

The premise of the",1
Books_5,2,CG,"The writing is okay, but not a great story.  I will admit that I thought the writing",1
Books_5,4,CG,"Such  a cute book, and an easy read.  I will keep my copy for a couple",1
Books_5,4,CG,"A.good read about the relationship between an island and the people of its namesake, a small island",1
Books_5,5,CG,Good book especially if you are an avid reader.  I will admit that I read a lot of,1
Books_5,4,CG,A great saga - a little slow at the beginning and a bit boring at the end.,1
Books_5,5,CG,The concept really comes as a shock to me.  I read a lot of books about the past,1
Books_5,5,CG,"Fun reading. Funny quips and some of the characters were funny.

The story was interesting",1
Books_5,4,CG,"Very interesting and enlightening. Not an easy read, but I will keep reading it.",1
Books_5,1,CG,I  like to read about the people and places in the history books that I read.,1
Books_5,3,CG,"Not up to his usual high standard, the writing is good, and the characters are interesting and interesting",1
Books_5,5,CG,"While this was a book that I kept reading, I was a little surprised that I was not able",1
Books_5,5,CG,"I could barely put down this book and was very pleased with it.

The premise of the",1
Books_5,4,CG,gives a very different perception of what the world is like for women.,1
Books_5,5,CG,"Such wisdom? It embraces Eastern philosophical ethics, and it is a refreshing glimpse into a world that has",1
Books_5,5,CG,"Anyone who does not understand what it means to be a Christian, or who is not religious, to",1
Books_5,4,CG,Very helpful and easy to use. The only problem I had with this book is the way the author,1
Books_5,5,CG,This book has a lot of interesting and thought provoking information.  I also enjoyed the way the author,1
Books_5,5,CG,I enjoy all of her books. The characters are well developed and her writing is fluid and full of,1
Books_5,5,CG,"Only have read part of this book, but it is worth it.

The first couple chapters",1
Books_5,5,OR,This was a gift and the child and parents loved the book,0
Books_5,5,OR,I loved it and I hope the movie does the book justice.,0
Books_5,5,OR,Classic.  My grandbabies recite it with me as I read :-),0
Books_5,5,OR,Great book on China in the early 1900's.  Kept me spellbound.,0
Books_5,4,OR,A trimly written noir that wastes few words.  Great genre writing.,0
Books_5,5,OR,well researched and written. it reflects thepast and the future in electronics.,0
Books_5,5,OR,"Typical of the author's detective tales.....Interesting throughout, light in spots, good entertainment",0
Books_5,1,OR,Just a bit strange and different for me. Probably excellent for others.,0
Books_5,5,OR,excellent reading  and story.  Could not put the book down.,0
Books_5,5,OR,I have bought 4 of these books because kids of all ages,0
Books_5,5,OR,One of the best book series Ive ever read.,0
Books_5,4,OR,My actual rating is 4.5 Stars! Well worth your time and effort!,0
Books_5,4,OR,Really enjoyed the plot and the insertion of narrative from character interviews.,0
Books_5,5,OR,Continued primary characters always new adventures with references to previous story lines,0
Books_5,4,OR,Fun simple book. The ending is great. Good compliment with slum online,0
Books_5,4,OR,Good story just not as good many of the other Halo novels,0
Books_5,5,OR,Bought as a gift. I also have a copy.,0
Books_5,5,OR,All six books were great. If you can read them in order.,0
Books_5,5,OR,Really fascinating book! I'm changing my eating habits and feeling better already!,0
Books_5,5,OR,My review of Roses - it was AMAZING! Check it out! http://booksandbarrels. blogspot. com/2015/08/roses-leila-meacham.,0
Books_5,5,OR,Very well written.  It held my attention all the way through.,0
Books_5,5,OR,Just what I wanted. Came in due time. Was informative and insightful.,0
Books_5,5,CG,"Great story - Love the characters. The story is a good one.

The story is about",1
Books_5,5,CG,This book was given to me by the author and I was very happy that it was as good as,1
Books_5,5,CG,"Well researched and written.  Not an easy read, but I will admit that it was a pretty",1
Books_5,4,CG,Good pace - not predictable. I liked the writing style - it kept my interest.,1
Books_5,5,CG,Great authors. Holds kids attention and keeps them turning pages. I will keep reading them.,1
Books_5,4,CG,Made it end like there was a movie.  Not a book I'd give to a friend.,1
Books_5,3,CG,Just like all the rest.  I love the writing.  The plot is just amazing. ,1
Books_5,4,CG,Somehow I had missed this book. The story line is good but not my cup of tea.,1
Books_5,2,CG,"Not as compelling as many of the other books, but I will admit that I was excited by the",1
Books_5,5,CG,"Typical Dresden Files adventure. Fun, suspenseful, and very funny.",1
Books_5,5,CG,Love HP so naturally I'd recommend it.  It is a great book for a beginner to begin,1
Books_5,5,CG,"Thanks..

Realistic... Enjoyed the story and the characters.  Great fun read.",1
Books_5,4,CG,"very interesting from a historical perspective. The characters are well developed and believable, and the story is well",1
Books_5,4,CG,"My only problem is that this book is an over-the-top, over-top, over",1
Books_5,5,CG,"Reading through the vampire chronicles, it is an interesting and engrossing read.",1
Books_5,5,CG,"As always, Rebus never fails to leave you with a smile.

If you have been",1
Books_5,3,CG,"Mediocre. Held my interest, but not a great story. Very good book.",1
Books_5,5,CG,"?This was like seeing an old movie, with the characters being real people who have lived through the",1
Books_5,5,CG,"A very appealing main character, an easygoing, intelligent, and complex character, and a pretty good",1
Books_5,4,CG,The Lincoln Rhyme series are a real pleasure to read. I will admit that I have been,1
Books_5,4,CG,Very good reading....always to be read.Great book!  I will keep reading it!Very,1
Books_5,5,OR,Good examples of how to deal with the important people in your life.,0
Books_5,4,OR,A good read for me...but tough to keep all of the characters straight.,0
Books_5,1,OR,What a huge disappointment. I can't imagine why this is such best seller,0
Books_5,4,OR,Good book! The old English is a little bit of a rough read.,0
Books_5,5,OR,"Book is written as questions and answers, which helped with understanding deep subjects.",0
Books_5,5,OR,"really interesting, much history of WW II probably most people aren't aware of.",0
Books_5,5,OR,I want more!!! Love Gideon and Eva together and I NEED MORE! =),0
Books_5,5,OR,A truly riveting page turner.  All three in the series were fantastic.,0
Books_5,4,OR,"Second copy wore the first one out, interesting and challenging in some ways.",0
Books_5,5,OR,Of course it's a great book.  After all Mark Twain wrote it.,0
Books_5,5,OR,"One of the best ever Baldacci books. so exciting, interesting, a real ""page-turner"".",0
Books_5,5,OR,A great read.  Stayed up many a late night. Loved the book.,0
Books_5,5,OR,Very cute.  Perfect for my grandson's first adventure into the Spanish Language.,0
Books_5,4,OR,I never realized computers could do so much.  From an old person.,0
Books_5,4,OR,"The ending leaves the reader left wondering, otherwise I enjoyed it very much.",0
Books_5,3,OR,"Pretty intense book, I couldn't finish it because it was graphic in parts.",0
Books_5,5,OR,"Could not stop reading this book. Action packed, emotional, crazy...

Highly recommend. Quick read.",0
Books_5,3,OR,The story was ok. It was not the best she has ever written.,0
Books_5,5,OR,Bosch kept me glued to my chair until wee hours of the morn.,0
Books_5,5,OR,"Daniel Silva continues to provide incredibly well-written, exciting versions of Gabriel Allon's escapades.",0
Books_5,5,OR,We love her books! We cannot wait for Upside Down Magic book 4~,0
Books_5,5,CG,THIS WAS MY FAVORITE BOOK FOR MY BROTHER'S BOOKS.,1
Books_5,5,CG,i'm a sucker for stephanie and she's an amazing writer.,1
Books_5,4,CG,"Very interesting read.  Unexpectedly, the author keeps you engaged.  This is a must",1
Books_5,5,CG,Very interesting true story; she's a real person with a voice that will resonate with her readers.,1
Books_5,5,CG,Was okay but not one of my favorite. Not one of my favorite.,1
Books_5,5,CG,This book was great. Well written. The characters were believable. The plot was well developed.,1
Books_5,4,CG,"Fun read, especially for any woman who wants to feel comfortable in a world that is totally scary and",1
Books_5,5,CG,"Another fantastic book by Rosemary, and an entertaining read.  I will keep my eyes peeled for",1
Books_5,5,CG,"This is first class writing, and I am very pleased with it.

The premise of the",1
Books_5,3,CG,I had high hopes based on this book.  I was expecting a lot of action and suspense.,1
Books_5,5,CG,'My son absolutely loved this book.  It's a good book.  He loves to read,1
Books_5,3,CG,Very cute but better for a grown up. Not for a book club.,1
Books_5,2,CG,"The story went on and on. The characters were well developed and the story moved along.

",1
Books_5,5,CG,"Finish the book in two days. The story is a good one.

The first one is",1
Books_5,5,CG,I loved this book. The characters were believable and the plot was interesting. I really enjoyed this book,1
Books_5,5,CG,"I'LL READ ANYTHING THAT NESBOLL DOES NOT READ!!!!!!!!!!!!

If you",1
Books_5,5,CG,Excellent!  So glad to have read the book!  I will keep my eyes peeled for the,1
Books_5,5,CG,My daughter loved reading these books. The characters were believable and the plot was well thought out.,1
Books_5,4,CG,"A gift for the elementary school kids, as well. I will admit that I have been reading the",1
Books_5,4,CG,"I enjoyed the writer and the characters, the plot and the characters.  I would recommend this to",1
Books_5,5,OR,"Once you start, you will not be able to put the book down...brilliant writing...",0
Books_5,5,OR,"Well-written, compelling story of our country and one of its' most interesting founding fathers.",0
Books_5,3,OR,I recommend starting at beginning of series.  Progression of characters most interesting angle.,0
Books_5,5,OR,I am. a Le Carrs fan. Great to see the return of old George.,0
Books_5,5,OR,"Interesting person, great read...recommended it to my sister and she enjoyed it as well",0
Books_5,5,OR,Great to come across an oldie that stands the test of time in SciFi.,0
Books_5,5,OR,"You can not say anything bad about a Dr. Seuss book, they are classics",0
Books_5,5,OR,I love this bundle.  I love these books & I love the writer.,0
Books_5,5,OR,A silly and yet serious book that I gave as a 21st birthday gift.,0
Books_5,4,OR,Good book especially if you're interested in the early days of the Pacific War.,0
Books_5,5,OR,One of my favorite series. I will be very sad when this series ends.,0
Books_5,4,OR,"AS WITH MASK OF COMMAND PARTS TOO COMPREHENSIVE, SOME OPINIONS STRAINED. OVERALL GOOD ACCOUNT.",0
Books_5,5,OR,"A fascinating journey through art and history.
A book that I will go back to.",0
Books_5,4,OR,figured it out early on  but some funny moments in a murder mystery,0
Books_5,1,OR,"Editor was too busy watching ""Duck Dynasty"" and not paying attention to his work!!!",0
Books_5,5,OR,I am not a fan of historically based fiction but I loved this book.,0
Books_5,3,OR,Wish I could return. Serious departure into the mystical. Suspension of disbelief not achieved.,0
Books_5,5,OR,An enjoyable read.  Lots of laughs and some serious situations for young folks.,0
Books_5,4,OR,Pretty well written and action packed. A good read for a long haul flight!,0
Books_5,5,OR,"What a fascinating, true story. Excellent book. I'll never complain about cold feet again.",0
Books_5,4,CG,"very old school. the audio book has the same feel and feel of a book, the photos are",1
Books_5,3,CG,"It was cute, enjoyable and a real fun read.  I will definitely read more about this author",1
Books_5,5,CG,It was a surprisingly good book. The characters were well developed and the plot was well written.,1
Books_5,4,CG,"sucks you in from the beginning. The characters are well developed and believable, and the story is",1
Books_5,5,CG,"This is the best series I have read by a third-time author, and I am starting to",1
Books_5,4,CG,Really well written. I loved it. The characters were well developed and believable. The writing was just,1
Books_5,4,CG,"amazing book,  the way it tells the story and makes you feel as if you are in",1
Books_5,5,CG,"I'm so in love with this book, I'd recommend it to anyone who enjoys the paranormal genre",1
Books_5,3,CG,It was somewhat interesting since it was the beginning of a series about a detective who is hired by the,1
Books_5,5,CG,Great book. Those guys are an amazing bunch. I will keep reading them.,1
Books_5,2,CG,Unnecessarily complicated. It seemed like a stretch at the end. I will admit that I was,1
Books_5,5,CG,Read this for my children and they love it!Very good book.  I would recommend it to,1
Books_5,2,CG,"Larson is going down hill.  He's going to try to keep her safe, but she",1
Books_5,3,CG,I thought it would be a fun book to read. I did not understand how the author could write,1
Books_5,5,CG,Best book I ever read....really enjoyed the story and characters.  I also enjoyed the way the,1
Books_5,5,CG,Item arrived  on time and in great condition.  I will keep my copy for my children.,1
Books_5,5,CG,A great work in the vein of The Lord of the Rings.  If you have been following the,1
Books_5,5,CG,I love historical novel and this book kept me engaged. I will keep reading it!Very good.,1
Books_5,5,CG,Read to your sons and daughters. Buy the book. You won't regret it.,1
Books_5,3,CG,The words were strong and clear. The story was well-written and the characters well developed.,1
Books_5,4,OR,I enjoy his books predictable for fun.  I know I will enjoy the read.,0
Books_5,4,OR,"although not as good as ""my truck is stuck"", my son enjoyed this book too.",0
Books_5,5,OR,Actually purchased as a gift.  Ms. Colwin was a wonderful writer and human being.,0
Books_5,5,OR,"Another great read by Ms. Steel.  From start to finish, she kept me intrigued.",0
Books_5,4,OR,I was expecting more about the Olympics. Learned a lot (perhaps too much) about crew.,0
Books_5,5,OR,Just love this book.  All about things do at work and away from work.,0
Books_5,5,OR,It is a great resource. I use it every day at work.,0
Books_5,2,OR,"Just didn't hold my interest. I finished it, but it was really a disappointing read.",0
Books_5,5,OR,It keeps you on edge the whole time! Very witty with unexpected turn of events,0
Books_5,5,OR,"I think my granddaughter will enjoy this!  Arrived in excellent shape, just as promised.",0
Books_5,5,OR,A fun light summer read!  Thank you for making a third in the series!!,0
Books_5,4,OR,"Sweet story. Book looks used but not a problem for me...only for myself,not a gift.",0
Books_5,3,OR,This book was a quick and easy read.  Great to take to the beach!,0
Books_5,5,OR,Book I enjoyed reading as a child and have now passed down to my cousin.,0
Books_5,3,OR,It was a good book - for me not quite as good as her others.,0
Books_5,5,OR,Title says it all.  He is a a master and genius.  Read this.,0
Books_5,5,OR,This was a story with a twist. James Patterson tells a great story. Loved it.,0
Books_5,5,OR,Good story with insight to the technical minds of architects and engineers of the period.,0
Books_5,4,OR,Not as good as the other ones in this series but still creative and enjoyable.,0
Books_5,5,OR,excellent overview of the war in the pacific with point-on insights to the major players.,0
Books_5,4,CG,"For me a little long, this book kept me engaged. I read it for a reason and it",1
Books_5,5,CG,I love the Joanna Brady series. The characters are well developed and believable. The writing is just,1
Books_5,5,CG,I read this years ago.  I couldn't put it down.  This is the first book,1
Books_5,5,CG,Got this book for my daughter.  She loves it.  She also loves the photos and the,1
Books_5,5,CG,I couldn't put the book down. The characters were just so real. There were a few moments,1
Books_5,5,CG,"My grandsons love the David Copperfield books.  I've read them all, and this",1
Books_5,5,CG,"An excellent novel, great companion book to The Lord of the Rings.  This is the first book",1
Books_5,2,CG,"Not agreeing with other books, I kept hoping to find out how it would end.",1
Books_5,5,CG,"Now a days, letter writing, an academic paper, a class, a book club, a book",1
Books_5,5,CG,The books are a perfect blend of suspense and romance. I will admit that I was a bit disappointed,1
Books_5,5,CG,"This was our book club's last book.  We've all read it, and this one is",1
Books_5,5,CG,Wonderful book. Full of life and love. I loved it.,1
Books_5,5,CG,"Staying true to the wisdom of the Buddha, we must continue to follow his teachings.

",1
Books_5,5,CG,It was insightful into prison life. The story was very good. I enjoyed it.Very good.,1
Books_5,5,CG,I really enjoyed this story.  I couldn't put it down.  I just wanted to see,1
Books_5,2,CG,I was disappointed. This book has the same feel and feel of a detective story.,1
Books_5,5,CG,This is our grandchildren's favorite book. The story is told from a point of view of a couple,1
Books_5,5,CG,I like all of these books. The characters are well developed and believable. The writing is just as,1
Books_5,5,CG,Maya Banks is the best.  She is an interesting character.  She is a very strong,1
Books_5,5,OR,"Best book on China yet, not just a history of the rulers and dynasties in sequence",0
Books_5,5,OR,Mitch is an awesome writer..This book kept me reading till the end..was hard to put down..,0
Books_5,5,OR,love it and I will continue to use it as a reference book for my profession,0
Books_5,5,OR,Bought this book as a gift for my wife!  Needless to say she loved it!,0
Books_5,5,OR,Looks like another fun one. Suspending disbelief but hey that's what escapism in reading is for.,0
Books_5,5,OR,"As always, Gabriel Allon takes us through a wonderful adventure!!!  Siva is a terrific writer.",0
Books_5,5,OR,"A great read, lots of twists and turns, Can't wait to read more from this author",0
Books_5,5,OR,Great book. Great series! Have one more to go. Saving it cause I hate to finish.,0
Books_5,5,OR,"Arrived very quick. Read it in a day. Couldn't put it down, monster of a book!",0
Books_5,5,OR,"Passionate, insightful and moving....you gotta have this one on the coffee table. Inspiration for great conversation!",0
Books_5,5,OR,"As always, Kenyon never disappoints!  Love the characters and can't wait for the next one.",0
Books_5,1,OR,I expected to like it as much as the first one.  I was very disappointed.,0
Books_5,5,OR,Cute book of poetry. I plan to incorporate some of these poems in my English class.,0
Books_5,5,OR,Came on time and everything went well. Shipping was fast and I had no issues here.,0
Books_5,5,OR,Gave us the impetus to get rid of lots of stuff. House is much cleaner now!,0
Books_5,4,OR,Definitely a great buy for those who want to better understand their role as a therapist.,0
Books_5,4,OR,"Very interesting story line.  Ending left a lot to be desired, other wise enjoyable reading.",0
Books_5,5,OR,Outstanding read! Great story and Rawles is technically accurate on weapons and techniques.,0
Books_5,3,OR,"Frankly, it would be better in audio.  Not bad just need to hear steve's voice.",0
Books_5,3,CG,"A good light read
Nothing great here. The plot is just boring.",1
Books_5,5,CG,Awesome read..  Already finished reading it and am looking forward to reading more of her books! ,1
Books_5,5,CG,Great Book!  I enjoyed reading it and am looking forward to reading more of her books! ,1
Books_5,4,CG,I loved this book! it was an easy read and a good read.,1
Books_5,5,CG,Another excellent Cotton Malone read.  I love the way he explains how people make decisions about their own,1
Books_5,5,CG,"An excellent book written be it an entertaining story, a good history and history of the American Revolution.",1
Books_5,4,CG,"My first Leo Waterman mystery, I couldn't put it down.  This is the first book",1
Books_5,1,CG,Not very good-not even funny!The book is an interesting and well written history of the era,1
Books_5,3,CG,I was disappointed in this book.  It was a good read.  The characters were well developed,1
Books_5,5,CG,Amazing book!  Will read more of the series!Very good book.  I would recommend it,1
Books_5,5,CG,"This is a great series, and I am looking forward to reading more of her books!I am",1
Books_5,5,CG,This is a fantastic book that will make you feel like you are in the middle of a battle.,1
Books_5,4,CG,good but not quite as good as the movie.  I will admit that I thought the book was,1
Books_5,5,CG,Such a cute story with some interesting characters.  I was also pleasantly surprised to find that the author,1
Books_5,5,CG,"Way different than the childhood, but the story is just what it seems.  I was just blown",1
Books_5,4,CG,I won a copy of this book and am now using it in my library for students.,1
Books_5,5,CG,Great plot. Kept moving till the end. Great characters. Great ending.,1
Books_5,4,CG,"I read a bit here and there, and it just wasn't as good as the first one.",1
Books_5,4,OR,Nicely done.  I would have appreciated an entry showing the density of renters in an insulae,0
Books_5,4,OR,Good read with some twists.  Not as good as Gone Girl but still a good book.,0
Books_5,5,OR,What an incredible journey.  What a lucky man to have two devoted families.  Very inspiring.,0
Books_5,5,OR,absorbing story; well defined characters and the force of truth (it really happened) brought history to life.,0
Books_5,3,OR,"Its a little silly that anyone would think the Queen would act this way, but slightly amusing.",0
Books_5,4,OR,"I enjoy stories set in old time Los Angeles, the book is as good as the movie.",0
Books_5,5,OR,Another great Alex Cross Book. Hard to put down. So enjoyed.  Recommend to all my friends.,0
Books_5,5,OR,Excellent information to be used in all areas of your life. Reading it for a second time.,0
Books_5,5,OR,"Top class.
And still has 3/4 chapters to write of a great career.

Honest to the bone.brave brave professional.",0
Books_5,5,OR,love the WWII period and the interesting perspective on the French Resistance.  Enjoyed this very much,0
Books_5,5,OR,Always a good read with a lot of twists and turns.  And a lot of money.,0
Books_5,2,OR,The plot is not believable. The writer tries to create sensation without developing the plot intelligently.,0
Books_5,4,OR,"Son loves it, but tabs pull out too easy. I've repaired more than half of them already!",0
Books_5,2,OR,it starts out as a good story but seems to peak prematurely.  not very well written.,0
Books_5,2,OR,It was okay.  I enjoyed the Hulu version better.  It was hard to follow sometimes.,0
Books_5,5,OR,"I LOVE THIS TOO!
I couldn't put it down.. I just read every time I had an opportunity!!!",0
Books_5,5,OR,Excellent as are all of Michel Connelly books. I truly hope there are more Harry Bosch books.,0
Books_5,5,OR,I actually got the kindle version. I obviously like the series or I wouldn't keep buying them.,0
Books_5,5,CG,"am so connected with J..P.C.  His voice is full of information, and his",1
Books_5,5,CG,I got this for my daughter.  She loves it.  She also loves the photos and the,1
Books_5,4,CG,"well done just too dark and violent, with the exception of a few scenes that I found distracting.",1
Books_5,4,CG,Great coloring book for an afternoon. The characters are well developed and the story is well told.,1
Books_5,5,CG,"heart warming
Great good read
love the book

I'd recommend this book to anyone who",1
Books_5,5,CG,This book is so thought provoking and so thought provoking. I will keep reading it!Very good.,1
Books_5,3,CG,I would have like to know more about the relationship between the two main characters. I am not a,1
Books_5,1,CG,Just didn't make any sense.  The characters were just too real.  The writing was just,1
Books_5,4,CG,Basic book about biology. Easy to read and understand.Very good book.  I would recommend it,1
Books_5,5,CG,"Love the Maizie Dobbs series, it's an interesting and intriguing read.",1
Books_5,5,CG,Excellent memoir from Garry Marshall.  I love the way he explains how people who have suffered through the,1
Books_5,2,CG,"A little to drawn out, but the story is well worth it.

The only downside to",1
Books_5,4,CG,"Good story with some very good characters and an interesting plot.

The story starts out pretty slow",1
Books_5,5,CG,Would recommend Stephanie Plum series.I love the writing. I read it for my students and they loved,1
Books_5,5,CG,Very interesting story.  Incredible characters.  I highly recommend this book.  I would recommend it,1
Books_5,5,CG,Purchased for school. Didn't find it as useful as I was expecting.,1
Books_5,3,CG,"Solid Falco novel, with a few twists and turns, which I will keep for a long time",1
Books_5,5,CG,"Fun, silly series when you're not a fan of the show.

The story starts when",1
Books_5,5,OR,"This book was eye opening for me...
I so enjoyed Ms. Hanna writing a richer story.

Beautiful and tragic
Wellness done",0
Books_5,5,OR,"Had zero interest in the subject matter going in but loved the book, nonetheless. A great story, well-told.",0
Books_5,5,OR,I loved it! I was riveted and was amazed at the information that was shared. Well worth reading.,0
Books_5,5,OR,"A must read for anyone.  A lovely story indeed, even if the writer is not Pullitzer bound.",0
Books_5,5,OR,A very good read. Apparently Elizabeth Taylor was the love of his life. He couldn't stop mentioning her!,0
Books_5,5,OR,Started reading as an e-book and decided that I wanted the paper copies to read over and over.,0
Books_5,5,OR,i bought this for my son. .he says he likes it. he says it is a good book,0
