category,rating,label,text_,validity
Sports_and_Outdoors_5,4,CG,"Great deal on this item,always happy with the quality and quality of the product!This is a",1
Sports_and_Outdoors_5,5,CG,"my English is very limited, and it's an inch in diameter.  If you're looking for",1
Sports_and_Outdoors_5,4,CG,"So far, so good. it looks good and the materials are good.  I have a large",1
Sports_and_Outdoors_5,5,CG,product arrived immediately in good condition. The only problem is that it comes with a small screw that is,1
Sports_and_Outdoors_5,5,CG,"worked great showing my dog what a great product it is.

If you have been looking for",1
Sports_and_Outdoors_5,5,CG,Working so far.  If you have the time and money I will buy this for you. ,1
Sports_and_Outdoors_5,5,CG,Great light!!!  Very bright and has the ability to brighten up your night vision.,1
Sports_and_Outdoors_5,5,OR,A great product from a company that knows archery equipment.,0
Sports_and_Outdoors_5,5,OR,Surprisingly accurate darts. A lot of value for the price,0
Sports_and_Outdoors_5,5,OR,My team has enjoyed using this in our training sessions,0
Sports_and_Outdoors_5,5,OR,A gift for a big Cub's fan. He loved it.,0
Sports_and_Outdoors_5,5,OR,"Excellent product and the shipping was very fast.
 Very satisfied.",0
Sports_and_Outdoors_5,5,OR,"Good quality & easy install (2 1/8"" hole saw bit)",0
Sports_and_Outdoors_5,5,OR,"Great bottle, holds water, no leaks, love the ID pocket",0
Sports_and_Outdoors_5,5,OR,Fit perfect on a harbor freight super duty 4x8 trailer.,0
Sports_and_Outdoors_5,3,OR,Lights are Great but the mounts are a bit flimsy.,0
Sports_and_Outdoors_5,5,OR,perfect to use when I'm on my dailey execrise program.,0
Sports_and_Outdoors_5,5,OR,Chanukah gift well received.  I assume all is well.,0
Sports_and_Outdoors_5,5,OR,"Wonderful suit.  Arrived on time, and I love it!",0
Sports_and_Outdoors_5,4,OR,Excellent jacket shirt a bit larger than I expected though.,0
Sports_and_Outdoors_5,4,OR,Excellent spare bike lamp when mtb biking in the woods.,0
Sports_and_Outdoors_5,5,OR,Work perfect for skiing under hat and kept face warm,0
Sports_and_Outdoors_5,5,OR,10 yr really liked these.. excellent quality and fits right.,0
Sports_and_Outdoors_5,1,OR,Stylish but the material was not very stretchy at all.,0
Sports_and_Outdoors_5,5,OR,works good for gutting and cleaning chickens rabbits and turkeys.,0
Sports_and_Outdoors_5,5,OR,"Eliminates utilizing calipers and other ""ammo sizers/checkers"" during/after resizing/reloading processes.",0
Sports_and_Outdoors_5,5,OR,I got these for my girlfriend and she loves them,0
Sports_and_Outdoors_5,5,OR,Using on my Leupold scope. Very helpful under sunny weather.,0
Sports_and_Outdoors_5,5,OR,This is a fantastic item.  My hands feel great!!!!,0
Sports_and_Outdoors_5,5,OR,My favorite socks for running.  Great comfort and fit.,0
Sports_and_Outdoors_5,5,OR,Working so far.  If anything changes i will update,0
Sports_and_Outdoors_5,5,OR,Very good quality.  I am glad I bought these.,0
Sports_and_Outdoors_5,5,OR,"works great, walked right up to 150 yards of antelope",0
Sports_and_Outdoors_5,5,OR,My boy has been wearing it since he got it.,0
Sports_and_Outdoors_5,5,OR,the tool worked perfectly to get my old cleats out,0
Sports_and_Outdoors_5,5,OR,Wilson balls last longer and feel lighter than the Penns,0
Sports_and_Outdoors_5,4,OR,I wish they had the gripping rubber on one side,0
Sports_and_Outdoors_5,4,OR,"Very light weight, but comfortable. Better suited for warmer weather.",0
Sports_and_Outdoors_5,5,OR,Keeps the clubs nice and protected.,0
Sports_and_Outdoors_5,5,OR,"Met all my expectations.
Great alternative to sunscreen for your arms.",0
Sports_and_Outdoors_5,4,OR,"excellent but somewhat heavy 300g, to be an XT product",0
Sports_and_Outdoors_5,5,OR,Nice Drogonov fits nicely and very secure even with optics.,0
Sports_and_Outdoors_5,5,OR,works great / simple to use / should last forever,0
Sports_and_Outdoors_5,3,OR,"meh....its effective, i prefer a more solid adapter, not plastic",0
Sports_and_Outdoors_5,5,OR,Great for the price.  Not for cold weather though.,0
Sports_and_Outdoors_5,5,OR,"Love this, guns are still on after driving cross country.",0
Sports_and_Outdoors_5,5,OR,This is my go to holster for appendix carry. Perfect.,0
Sports_and_Outdoors_5,5,OR,Nice looking. Well made. Comfortable. Folds and travels very well.,0
Sports_and_Outdoors_5,5,OR,"Nice product, mounted easily. Perfect for keeping a paddle secure",0
Sports_and_Outdoors_5,5,OR,"Quality built, easy to install a must for any cyclist",0
Sports_and_Outdoors_5,4,OR,Great but def a plastic taste for a little bit,0
Sports_and_Outdoors_5,4,OR,Nice and big but doesn't fit in the cup holder.,0
Sports_and_Outdoors_5,5,OR,Was easy to install in gkids bike Still working great,0
Sports_and_Outdoors_5,5,OR,Was exactly how it was described. Will be ordering again.,0
Sports_and_Outdoors_5,4,OR,"Good product for the money, received in a timely manner",0
Sports_and_Outdoors_5,5,OR,Great Coaches Bucket.  Very sturdy and lots of pockets,0
Sports_and_Outdoors_5,4,OR,Good Quality.  Bright Colors.  I like this suit,0
Sports_and_Outdoors_5,4,CG,"they work as they should, and it's a very comfortable fit.  I have a large one",1
Sports_and_Outdoors_5,5,CG,"Never give your camelback to a friend, let them ride for a while, just in case.",1
Sports_and_Outdoors_5,4,CG,"Used it during a week of running and it worked fine.

The only reason I gave it",1
Sports_and_Outdoors_5,5,CG,"Very nice, proper fit, optics are a little wide, but I will keep my pistols in the",1
Sports_and_Outdoors_5,5,CG,Great reception. Easy to tune and set up. Great value for the money.This is a great,1
Sports_and_Outdoors_5,5,CG,Easy to use and great for an emergency.  I've also used this for a few hours.,1
Sports_and_Outdoors_5,5,CG,"Outstanding knife, shaving sharp right out of the box. Very good quality.",1
Sports_and_Outdoors_5,5,CG,"Exactly what I needed, soft and stretchy. Not too tight or too loose.",1
Sports_and_Outdoors_5,5,CG,"Nice driver. Goes a ton, looks good, and is comfortable.

The only reason I",1
Sports_and_Outdoors_5,5,CG,small and durable. bought it for my husband and we love it.  He loves the way he,1
Sports_and_Outdoors_5,5,CG,Nice quality. Can't go wrong. I love the materials. I will buy more.,1
Sports_and_Outdoors_5,5,CG,Great product - exceeded expectations.  I love the materials and fit.  I have a large head,1
Sports_and_Outdoors_5,5,CG,excellent way to make being a little more comfortable.  I will keep this bag in my car,1
Sports_and_Outdoors_5,4,CG,Little thick but love how it has the wide mouth. I will keep this for the next one.,1
Sports_and_Outdoors_5,4,CG,I used it for camping and it kept me dry. I also used it for the first time to,1
Sports_and_Outdoors_5,5,CG,"Fit great but it had some issues and the materials weren't smooth.

The only downside is",1
Sports_and_Outdoors_5,5,CG,It is a great bag.  I love the long legs for its flexibility and the compact size.,1
Sports_and_Outdoors_5,5,CG,Bought this as a gift for my husband. He loves it.  He loves the way he,1
Sports_and_Outdoors_5,4,CG,One of the thicker/heavier fabrics that I wear are very comfortable.,1
Sports_and_Outdoors_5,5,CG,Use it for airsoft. Works great. The only problem is that it comes with a small screw,1
Sports_and_Outdoors_5,5,CG,"Perfect adapter when needing to use it, as long as you keep your hands completely closed.",1
Sports_and_Outdoors_5,3,CG,Too plasticy. no fabric feel. Like a real plastic. Wife loved it.,1
Sports_and_Outdoors_5,5,CG,Awesome tool. Qulaity at its finest. The only problem is that it comes with a small,1
Sports_and_Outdoors_5,3,CG,I wasn't a big fan of the Taurus logo. I saw a lot of people using the,1
Sports_and_Outdoors_5,4,CG,"Big, sturdy bag, note that it has a wide opening for two full sized bags, the top",1
Sports_and_Outdoors_5,5,CG,Item came as described. I had an issue with the instructions not explaining how to use the levers and,1
Sports_and_Outdoors_5,5,CG,Love the pattern. Wear it on the go. Very good quality. Nice bag.,1
Sports_and_Outdoors_5,1,CG,Not good. Short. Not a good quality product. My husband likes it.,1
Sports_and_Outdoors_5,5,CG,Sturdy and colorful. Arrived quickly. We will be using it in the field.,1
Sports_and_Outdoors_5,5,CG,"Great basket. Easy to put on and off. Great quality.

The only reason I gave",1
Sports_and_Outdoors_5,5,CG,work fine look good and looks good too.  I've also used this for a few hours and,1
Sports_and_Outdoors_5,5,CG,Balls are as expected and are a nice quality.  I will keep my bag in the house,1
Sports_and_Outdoors_5,5,CG,I got what I expected.  I love the feel of this gun.  The gun is pretty,1
Sports_and_Outdoors_5,3,CG,"Better than others in this price range, the materials are good and sturdy, and the handle is sturdy",1
Sports_and_Outdoors_5,3,CG,Quite a bit tighter than some of the other materials. I will keep this in the car and use,1
Sports_and_Outdoors_5,4,CG,Good bar at a good price. The only problem is that it comes with a small screw driver.,1
Sports_and_Outdoors_5,3,CG,Works fine but smaller fit better than the wide knee pads I have.Nice bag for the money.,1
Sports_and_Outdoors_5,4,CG,Comfortable fabric. Don't know if it will be as long as I thought.,1
Sports_and_Outdoors_5,5,CG,Excellent tackle box--I get all kinds of compliments on it. I will admit that I have been,1
Sports_and_Outdoors_5,5,CG,Good reminder guide of different types of mounts.  These are all pretty simple to use and the extra,1
Sports_and_Outdoors_5,4,CG,Tight fit keeps fins on. I love the feel of the fins.,1
Sports_and_Outdoors_5,5,CG,Smaller than I thought but it has the quality and design of a G17.,1
Sports_and_Outdoors_5,3,CG,"Kneepads in general were good, but the Taurus cases are too large.

",1
Sports_and_Outdoors_5,4,CG,You really gotta push that button. The only way you can push it is if the button is broken,1
Sports_and_Outdoors_5,5,CG,"2 months of hard work and it's still holding up.

The only reason I gave it",1
Sports_and_Outdoors_5,5,CG,Very solid mount. But order more. Great Product!Very good quality. Nice bag.,1
Sports_and_Outdoors_5,5,CG,"This will be a great starter kit for the long haul.

If you have a larger head",1
Sports_and_Outdoors_5,1,OR,"wouldnt keep hands warm in 32 degree weather, and no wind.",0
Sports_and_Outdoors_5,3,OR,Has not helped or hurt my game. Not sure what will.,0
Sports_and_Outdoors_5,4,OR,Take some getting use to but help on the longer rides,0
Sports_and_Outdoors_5,5,OR,I love these when wearing them to the gym. Great fit.,0
Sports_and_Outdoors_5,5,OR,Bought for my 2 year old granddaughter.,0
Sports_and_Outdoors_5,4,OR,Used it for the first time yesterday and it worked great.,0
Sports_and_Outdoors_5,3,OR,"DID NOT FIT SIG 380, SIGHT CAUGHT ON END OF HOLSTER",0
Sports_and_Outdoors_5,5,OR,"Exactly as it was advertised, haven't used it to dive yet.",0
Sports_and_Outdoors_5,5,OR,Nice replacement beach balls. Needed these for a last minute trip.,0
Sports_and_Outdoors_5,5,OR,Works as it should and reasonably priced. Props to the seller.,0
Sports_and_Outdoors_5,5,OR,My son put these on his baseball cleats.,0
Sports_and_Outdoors_5,4,OR,nice starter ping pong bats. it hits well and seems durable.,0
Sports_and_Outdoors_5,5,OR,"smaller than I was expecting, but well made for the cost.",0
Sports_and_Outdoors_5,4,OR,"Simple, practical, superior quality. It was as I expexcted. Good design.",0
Sports_and_Outdoors_5,5,OR,I use this every day.  Love it.  Great size.,0
Sports_and_Outdoors_5,5,OR,Perfect fit. Will buy more. This only comes with the paddle.,0
Sports_and_Outdoors_5,4,OR,"Have not used it yet, size is good , lite weight.",0
Sports_and_Outdoors_5,5,OR,Exactly what I needed.  I am always losing my chargers.,0
Sports_and_Outdoors_5,1,OR,What a piece of junk! The bail won't even latch.,0
Sports_and_Outdoors_5,5,OR,Very solid rack. No movement of bikes when mounted as instructed.,0
Sports_and_Outdoors_5,5,OR,I have a big light and it works well with that,0
Sports_and_Outdoors_5,4,OR,handy tool for camping but doesn't really crank out the heat,0
Sports_and_Outdoors_5,4,OR,Not exactly for my bike but made it work with ingenuity,0
Sports_and_Outdoors_5,5,OR,It works fine and is really cheap so I can't complain,0
Sports_and_Outdoors_5,4,OR,"Have not used it yet, but it looks very well made.",0
Sports_and_Outdoors_5,5,OR,"Lightweight, Durable, Work Great, Blood Stains Come out just fine :)",0
Sports_and_Outdoors_5,5,OR,"Used as gifts, the people I gave them to liked them.",0
Sports_and_Outdoors_5,5,OR,"This is a great little ball, and very soft and quiet.",0
Sports_and_Outdoors_5,5,OR,Nice rods for the price. I pair them with crossfire reels.,0
Sports_and_Outdoors_5,5,OR,As good a crimp die for the money you can get.,0
Sports_and_Outdoors_5,1,OR,Returned it as the webbing started peeling off after one use.,0
Sports_and_Outdoors_5,5,OR,Greek carryall for my yoga supplies. Will made sturdy very fashionable.,0
Sports_and_Outdoors_5,5,OR,"No surprises.  YS fits kid 55"" and 70lbs just right",0
Sports_and_Outdoors_5,5,OR,Using it for backing on baitcasters only. So far so good.,0
Sports_and_Outdoors_5,5,OR,Blow like your life depends on it.,0
Sports_and_Outdoors_5,1,OR,I wore them one time and the stitching is coming apart,0
Sports_and_Outdoors_5,5,OR,Great Quailty!  The same as military grade but different patterns,0
Sports_and_Outdoors_5,5,OR,Very high quality build. Very heavy shorts. Drop below my knees.,0
Sports_and_Outdoors_5,5,OR,Great product. Good material. Solidly made. As described. Even better price.,0
Sports_and_Outdoors_5,5,OR,Works great. Comfortable and fills up in a matter of minutes.,0
Sports_and_Outdoors_5,5,OR,Works great - not chaffing and doesn't feel heavy at all,0
Sports_and_Outdoors_5,5,OR,perfect fit and limits the amount of holes in my wall,0
Sports_and_Outdoors_5,4,OR,Works well. I recommend goop and rivits to ensure it stays,0
Sports_and_Outdoors_5,5,OR,"I like these.
I just hope they hold up in the future.",0
Sports_and_Outdoors_5,5,OR,"Lightweight, durable, easy to pack. What more can you ask for?",0
Sports_and_Outdoors_5,5,OR,Testing in the field indicates more than adequate for overland navigation.,0
Sports_and_Outdoors_5,5,OR,Great shorts! Great for active sports and wicks away any moisture!,0
Sports_and_Outdoors_5,5,CG,A great way to find a place to sit and watch video.  This is a great way to,1
Sports_and_Outdoors_5,1,CG,"Not worth the money. I use it as a swimming pool towel.  When I got home,",1
Sports_and_Outdoors_5,2,CG,Fits but very sloppy and doesn't seem to hold up well.  If you have a larger,1
Sports_and_Outdoors_5,1,CG,Not as advertised -- too small. The only reason I gave it 4 stars is because I'm a,1
Sports_and_Outdoors_5,5,CG,"Great ball for the money.  I love the feel and feel of it, and the size and",1
Sports_and_Outdoors_5,5,CG,grandson loves this socks. it washes well and does the job.,1
Sports_and_Outdoors_5,1,CG,"Piece of junk from word of mouth, but it works.

The only reason I gave",1
Sports_and_Outdoors_5,5,CG,This pack is kind of small. The only reason I gave it 4 stars is because I'm a,1
Sports_and_Outdoors_5,1,CG,"Freakin tiny. Total rip off.

I'd say this is a good bag for a",1
Sports_and_Outdoors_5,1,CG,Came broken and cracked frame.  The only way to fix it was to just fix the frame,1
Sports_and_Outdoors_5,4,CG,"Good looking,  easily scratches.  I have an old stove that is still going strong. ",1
Sports_and_Outdoors_5,5,CG,"Love this towel,  Keeps my hands dry and dry.  My husband loves it!Very",1
Sports_and_Outdoors_5,5,CG,only worn it once so it has the right amount of support.  I have a large one and,1
Sports_and_Outdoors_5,5,CG,Really really bright! Fits on my Glock 20 perfectly!Very good quality.,1
Sports_and_Outdoors_5,5,CG,it's a weight belt and it has the wide brim. I also love that it's removable and,1
Sports_and_Outdoors_5,5,CG,Exactly what I was looking for. The quality is good and it fits my AR well.,1
Sports_and_Outdoors_5,5,CG,"Had everything i need to go on the market and try this one.

The only downside is",1
Sports_and_Outdoors_5,5,CG,"Great grip enhancement, really allows for an easy grip on a range bike.",1
Sports_and_Outdoors_5,5,CG,Good and efective at 50% off.  Great value for the money!This is a,1
Sports_and_Outdoors_5,5,CG,"This was a nice item, but I wouldn't recommend it to anyone who is a beginner.",1
Sports_and_Outdoors_5,2,CG,"Item did not come with a set of straps, which I did not need for the bike. ",1
Sports_and_Outdoors_5,3,CG,Never used it cause I had an issue with the latch closing after a few weeks.,1
Sports_and_Outdoors_5,5,CG,Bought as a gift for my wife and she loves it.  She also loves the fact that,1
Sports_and_Outdoors_5,5,CG,Great all-purpose ball.  Good for an emergency.  Not too hard to make a throw,1
Sports_and_Outdoors_5,5,CG,Great jump rope! Love that it has a wide opening. I also love that it's been used,1
Sports_and_Outdoors_5,5,CG,Bought this for my boyfriend and he loves it!  He also likes that it's been used,1
Sports_and_Outdoors_5,5,CG,Comfortable & well designed. The ONLY thing I didn't like is the buckle.,1
Sports_and_Outdoors_5,5,CG,The ladder does just the job. The only problem is that it comes with a small screw that is,1
Sports_and_Outdoors_5,4,CG,Works nicely. could swivel it to the side and it works great.,1
Sports_and_Outdoors_5,5,CG,Looks great on my wifes. I love the look and feel of this bat.,1
Sports_and_Outdoors_5,5,CG,"Easy to pack, small, light, and easy to carry.  I will keep this bag in",1
Sports_and_Outdoors_5,5,CG,As always this company just doesn't make the best products for the money.  I have one and,1
Sports_and_Outdoors_5,5,CG,Have been wearing this sock for a couple of weeks and I'm very happy with the fit and comfort,1
Sports_and_Outdoors_5,5,CG,I like them and will buy more.I bought these for my husband who is a soccer fan.,1
Sports_and_Outdoors_5,4,CG,Works pretty awesome in tandomest. The only problem is that it's kind of hard to put,1
Sports_and_Outdoors_5,5,CG,"Good quality, looks like it will last me a long time.

If you have a larger",1
Sports_and_Outdoors_5,4,CG,"Works nicely with the standard webbing and the knee pads.

The only reason I gave it",1
Sports_and_Outdoors_5,5,CG,"Great scope  great price and fast delivery.  thank you

Nice bag for the money.",1
Sports_and_Outdoors_5,5,CG,Fantastic product and rock solid.  The only problem is that it comes with a small screw,1
Sports_and_Outdoors_5,5,CG,Great way to work out.  I love the feel of the fabric.  The yellow is awesome,1
Sports_and_Outdoors_5,5,CG,My daughter loves these as well. The only problem is that they are too small for her.,1
Sports_and_Outdoors_5,5,CG,"These were easy to use and assemble, the materials are good and sturdy, and the handle fits the",1
Sports_and_Outdoors_5,1,CG,Product was incomplete. Order was shipped on time. Wife loved it. Nice bag.,1
Sports_and_Outdoors_5,5,CG,Very warm. Dont like the smell of sweat. Wife loved it.,1
Sports_and_Outdoors_5,5,OR,"Easy clean cuts, nice to have the shaping pick in the handle",0
Sports_and_Outdoors_5,5,OR,Order a size or two up. I did and fit is good.,0
Sports_and_Outdoors_5,5,OR,"It's a ruler that lets you measure spokes, and it was cheap.",0
Sports_and_Outdoors_5,5,OR,"Bought these to take to the range, perfect size and great product.",0
Sports_and_Outdoors_5,5,OR,"no water sound, no leak, tight as you wish, I love it!",0
Sports_and_Outdoors_5,5,OR,Installed on my new savage 220 shotgun. Perfect fit for bolt action.,0
Sports_and_Outdoors_5,5,OR,Just what I needed. Keeps sabiki untangled and out of the way.,0
Sports_and_Outdoors_5,2,OR,"This is not a Barlow knife, it is a cheap Chinese knockoff.",0
Sports_and_Outdoors_5,5,OR,"I was very happy how well it fit, glad I got 2.",0
Sports_and_Outdoors_5,4,OR,Nice and light weight. Too small for my child with glasses tho.,0
Sports_and_Outdoors_5,5,OR,"I AM VERY SATISFIED.
IT IS JUST WHAT I EXPECTED.
I RECOMMEND THIS ITEM.",0
Sports_and_Outdoors_5,2,OR,"was very upset , what you see is not what you get.",0
Sports_and_Outdoors_5,4,OR,"Works good , not so bright as i thought it should be.",0
Sports_and_Outdoors_5,5,OR,Have not used it but looks great.  Fast shipping great deal.,0
Sports_and_Outdoors_5,5,OR,Great darts great feel in the spinning shops really make a difference,0
Sports_and_Outdoors_5,4,OR,"Not much cushion, but that is a matter of taste I guess.",0
Sports_and_Outdoors_5,5,OR,Use it up very quickly... The background color shows up really well.,0
Sports_and_Outdoors_5,2,OR,Returned. Wasn't happy with the fit or how the product was made,0
Sports_and_Outdoors_5,5,OR,These are perfect for my thyroid pills! I love these little things.,0
Sports_and_Outdoors_5,4,OR,A little bulky . Great protection. Slips a little after long training.,0
Sports_and_Outdoors_5,5,OR,A great time saver when separating stainless media from wet tumbled brass.,0
Sports_and_Outdoors_5,5,OR,"The best targets I have found anywhere, and the price is right.",0
Sports_and_Outdoors_5,5,OR,Another great tool for refereeing especially trying to maintain consistent ball compression,0
Sports_and_Outdoors_5,5,OR,These are so compact and are practically weightless.  Great emergency option.,0
Sports_and_Outdoors_5,4,OR,Perfect size for storing an adult mummy bag in an uncompressed state,0
Sports_and_Outdoors_5,4,OR,Good all a round bike especially for the price.,0
Sports_and_Outdoors_5,4,OR,very decent glass bottle. i like the rubber (or silicone?) guard too.,0
Sports_and_Outdoors_5,5,OR,"It's a pretty simple product. Holds your feet together, does its job.",0
Sports_and_Outdoors_5,4,OR,Well made sling. Looks like it will hold up for a bit.,0
Sports_and_Outdoors_5,2,OR,Gift arrived without bands.  Was intended to be a Christmas present.,0
Sports_and_Outdoors_5,5,OR,Fit like a glove ... Very nice .. Had many compliments ...,0
Sports_and_Outdoors_5,5,OR,Got this as a gift for my mom - she loves it!,0
Sports_and_Outdoors_5,5,OR,"great for senkos, holds the bait firm and sure snags some lips.",0
Sports_and_Outdoors_5,5,OR,quick delivery service and good product at a fair price.,0
Sports_and_Outdoors_5,5,OR,its a great swim trunk.  Fits well and is quite comfortable,0
Sports_and_Outdoors_5,5,OR,Used for model 627 V-Comp. They fit great and look nice too.,0
Sports_and_Outdoors_5,2,OR,"If you can set this trap, it will kill the critter dead.",0
Sports_and_Outdoors_5,3,OR,"Not the best of chordage I have used, but it is adequate",0
Sports_and_Outdoors_5,4,OR,Great product for getting your rod and reels off the garage floor,0
Sports_and_Outdoors_5,5,OR,"Love them. Their durable, I will buy another color for future builds.",0
Sports_and_Outdoors_5,5,OR,yes! love to stand on my head and wake up the mind.,0
Sports_and_Outdoors_5,5,OR,"Great tube, a lot of fun, kids have a ball on it.",0
Sports_and_Outdoors_5,5,OR,Perfect for camping & overnight music festivals. Feels soft and absorbs well.,0
Sports_and_Outdoors_5,5,OR,Daughter loves this. It is very soft and provides good sleeping support.,0
Sports_and_Outdoors_5,5,CG,"Just a great sock.  Not a bad quality, just not a good fit for the money.",1
Sports_and_Outdoors_5,5,CG,"very clear, holds a good amount of water.  Not too cold or too hot, but not",1
Sports_and_Outdoors_5,2,CG,"The steelers emblem fell off and broke, so I decided to purchase another one for the same price",1
Sports_and_Outdoors_5,5,CG,bit expensive but like it. I love the feel of the buckle.,1
Sports_and_Outdoors_5,5,CG,"Great camera. I have four of these and they work fine.

The only reason I gave",1
Sports_and_Outdoors_5,5,CG,"I seldom give 5 stars, but I thought it would be a nice addition to the starter kit.",1
Sports_and_Outdoors_5,4,CG,"It does the job but it takes a lot of practice.

The only reason I gave it",1
Sports_and_Outdoors_5,5,CG,Great Light. Does what it says it will. Great value for the money.This is a great,1
Sports_and_Outdoors_5,5,CG,"Great product, if your looking for a basic emergency kit you will need this one.",1
Sports_and_Outdoors_5,5,CG,Makes an amazing difference on my back and neck.  I also love that it's easier to,1
Sports_and_Outdoors_5,5,CG,This lure does entice strikes.  I have an old reel that came with this lure and I,1
Sports_and_Outdoors_5,5,CG,Been collecting Raiders stuff these last a long time.  I will keep my Raiders stuff in the,1
Sports_and_Outdoors_5,5,CG,"Very good product, the end cap broke and the chain broke too.  This is a great product",1
Sports_and_Outdoors_5,3,CG,Good quality zpiiers are easy.  I have bought many other brands and they all have the,1
Sports_and_Outdoors_5,2,CG,Not all that absorbing. Light weight and easy to carry. I will keep this bag in my car,1
Sports_and_Outdoors_5,5,CG,Nice quality. Excited for the weekend. The only problem is that it comes with a small screw,1
Sports_and_Outdoors_5,5,CG,"These are awesome! Great price, fast delivery. Wife loved it.",1
Sports_and_Outdoors_5,3,CG,"A stable for any backpacker, especially an emergency.  The included buckle fits my 2x2",1
Sports_and_Outdoors_5,5,CG,This works faster and with more effort you can get a good grip on your rifle.Very nice.,1
Sports_and_Outdoors_5,5,CG,"Great product, made in the USA. Great Product!Very good quality. Nice bag.",1
Sports_and_Outdoors_5,5,CG,Bought for emergencies.  Great for an emergency emergency kit.  My husband also loves the size,1
Sports_and_Outdoors_5,5,CG,"Works better than the higher end ones, the materials are thick enough to hold up to abuse and the",1
Sports_and_Outdoors_5,5,CG,Nice product. Use it for a couple of years and it works great.Nice bag for the price,1
